"id","ISSN","journal_title","publisher","URL","data_journal_type","is_active","enrichment_source","eissn","pissn","language","oa_start","boai","publication_time_weeks","keywords","subject[].term","subject[]","publisher.name","publisher.country","institution.name","institution.country","editorial.review_process","editorial.review_url","editorial.board_url","license[].type","apc.has_apc","apc.max","apc.url","other_charges.has_other_charges","waiver.has_waiver","waiver.url","preservation.has_preservation","preservation.service","preservation.url","pid_scheme.scheme","plagiarism.detection","plagiarism.url","copyright.author_retains","copyright.url","deposit_policy.has_policy","deposit_policy.service","deposit_policy.url","article.license_display","article.license_display_example_url","ref.journal","ref.aims_scope","ref.oa_statement","ref.author_instructions","ref.license_terms"
"108","2352-3409","Data in Brief","Elsevier","https://www.sciencedirect.com/journal/data-in-brief","pure","True","doaj.org","2352-3409","None","['EN']","2014","True","15","['data articles', 'fair data', 'biomedical data', 'environmental and engineering data', 'social and physical sciences data']","['Computer applications to medicine. Medical informatics', 'Science (General)']","[{'code': 'R858-859.7', 'scheme': 'LCC', 'term': 'Computer applications to medicine. Medical informatics'}, {'code': 'Q1-390', 'scheme': 'LCC', 'term': 'Science (General)'}]","Elsevier","US","None","None","['Anonymous peer review']","https://www.sciencedirect.com/journal/data-in-brief/publish/guide-for-authors","https://www.sciencedirect.com/journal/data-in-brief/about/editorial-board","['CC BY', 'CC BY-NC']","True","[{'price': 1330, 'currency': 'USD'}]","https://www.sciencedirect.com/science/journal/23523409/publish/open-access-options","False","True","https://www.elsevier.com/authors/open-access/choice#waivers","True","['CLOCKSS', 'PMC', 'Portico']","https://www.elsevier.com/about/policies-and-standards/digital-archive","['DOI']","True","https://www.elsevier.com/journals/data-in-brief/2352-3409/guide-for-authors","False","https://www.sciencedirect.com/science/journal/23523409/publish/open-access-options","False","[]","None","['Embed']","http://www.sciencedirect.com/science/article/pii/S2352340914000341","https://www.sciencedirect.com/journal/data-in-brief","https://www.sciencedirect.com/journal/data-in-brief/about/aims-and-scope","http://www.elsevier.com/journals/data-in-brief/2352-3409/open-access-journal","https://www.sciencedirect.com/journal/data-in-brief/publish/guide-for-authors","https://www.sciencedirect.com/science/journal/23523409/publish/open-access-options"
"109","1683-1470","Data Science Journal","Ubiquity Press","https://datascience.codata.org/","mixed","True","doaj.org","1683-1470","None","['EN']","2002","True","10","['data systems', 'management of data']","['Science (General)']","[{'code': 'Q1-390', 'scheme': 'LCC', 'term': 'Science (General)'}]","Ubiquity Press","GB","None","None","['Anonymous peer review']","https://datascience.codata.org/about/editorialpolicies","https://datascience.codata.org/about/editorialteam","['CC BY']","True","[{'price': 770, 'currency': 'GBP'}]","https://datascience.codata.org/about/submissions#publication-fees","False","True","https://datascience.codata.org/about/submissions#waiver-information","True","['CLOCKSS', 'LOCKSS']","https://portal.issn.org/resource/ISSN/1683-1470","['DOI']","True","https://datascience.codata.org/about/editorialpolicies#plagiarism","True","https://datascience.codata.org/about/submissions","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/30688","['No']","None","https://datascience.codata.org/","https://datascience.codata.org/about","https://datascience.codata.org/about","https://datascience.codata.org/about/submissions","http://datascience.codata.org/about/submissions/"
"36","1758-0463","Database: The Journal of Biological Databases and Curation","Oxford University Press","https://academic.oup.com/database","pure","True","doaj.org","1758-0463","None","['EN']","2009","True","23","['biological data', 'biocuration', 'ontology', 'databases', 'biology']","['Computer applications to medicine. Medical informatics', 'Biology (General)']","[{'code': 'R858-859.7', 'scheme': 'LCC', 'term': 'Computer applications to medicine. Medical informatics'}, {'code': 'QH301-705.5', 'scheme': 'LCC', 'term': 'Biology (General)'}]","Oxford University Press","GB","The International Society for Biocuration","None","['Anonymous peer review']","https://academic.oup.com/database/pages/instructions_for_authors","https://academic.oup.com/database/pages/Editorial_Board","['CC BY']","True","[{'price': 2598, 'currency': 'USD'}]","https://academic.oup.com/database/pages/instructions_for_authors","False","True","https://academic.oup.com/journals/pages/librarians/developing_countries/participating_countries","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://academic.oup.com/journals/pages/librarians/librarian_faqs/digital_preservation","['DOI']","True","https://academic.oup.com/database/pages/instructions_for_authors","False","https://academic.oup.com/journals/pages/open_access/licences","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/324","['Embed']","https://academic.oup.com/database/article/3053444/Carotenoids-Database-structures-chemical","https://academic.oup.com/database","https://academic.oup.com/database/pages/About","https://academic.oup.com/database/pages/instructions_for_authors","https://academic.oup.com/database/pages/instructions_for_authors","https://academic.oup.com/database/pages/instructions_for_authors"
"110","1866-3516","Earth System Science Data","Copernicus","https://www.earth-system-science-data.net/","pure","True","doaj.org","1866-3516","1866-3508","['EN']","2009","True","35","['atmosphere', 'oceanography', 'biosphere', 'cryosphere', 'geology', 'hydrology']","['Environmental sciences', 'Geology']","[{'code': 'GE1-350', 'scheme': 'LCC', 'term': 'Environmental sciences'}, {'code': 'QE1-996.5', 'scheme': 'LCC', 'term': 'Geology'}]","Copernicus Publications","DE","None","None","['Open peer review']","http://www.earth-system-science-data.net/peer_review/interactive_review_process.html","http://www.earth-system-science-data.net/editorial_board.html","['CC BY']","True","[{'price': 1400, 'currency': 'EUR'}]","http://www.earth-system-science-data.net/for_authors/article_processing_charges.html","False","True","https://www.earth-system-science-data.net/about/financial_support.html","True","['CLOCKSS', 'Portico']","https://www.earth-system-science-data.net/policies/publication_policy.html","['DOI']","True","http://www.earth-system-science-data.net/for_authors/plagiarism_detection.html","True","https://www.earth-system-science-data.net/policies/licence_and_copyright.html","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/1265","['Embed']","https://essd.copernicus.org/articles/17/1807/2025/","http://www.earth-system-science-data.net/","http://www.earth-system-science-data.net/about/aims_and_scope.html","https://www.earth-system-science-data.net/policies/publication_policy.html","https://www.earth-system-science-data.net/submission.html","https://www.earth-system-science-data.net/policies/licence_and_copyright.html"
"111","1440-1703","Ecological Research","Blackwell Publishing (Wiley)","https://esj-journals.onlinelibrary.wiley.com/journal/14401703","mixed","True","journal homepage","","","['EN']","","False","33","['biological diversity', 'ecosystems', 'biodiversity']","['Ecology']","[{'code': 'QH540-549.5', 'scheme': 'LCC', 'term': 'Ecology'}]","Blackwell Publishing (Wiley)","JP","The Ecological Society of Japan","JP","['Single-anonymized peer review']","https://esj-journals.onlinelibrary.wiley.com/hub/journal/14401703/homepage/forauthors#policies","https://esj-journals.onlinelibrary.wiley.com/hub/journal/14401703/homepage/editorial-board","['CC BY', 'CC BY-NC', 'CC BY-NC-ND', 'Restricted Access']","True","[{'price': 2630, 'currency': 'EUR'}, {'price': 3150, 'currency': 'USD'}, {'price': 2100, 'currency': 'GBP'}]","https://esj-journals.onlinelibrary.wiley.com/hub/journal/14401703/homepage/open-access","","","","","","","","","","","","","","","","","https://esj-journals.onlinelibrary.wiley.com/journal/14401703","https://esj-journals.onlinelibrary.wiley.com/hub/journal/14401703/homepage/overview","https://esj-journals.onlinelibrary.wiley.com/hub/journal/14401703/homepage/open-access","https://esj-journals.onlinelibrary.wiley.com/hub/journal/14401703/homepage/forauthors","https://esj-journals.onlinelibrary.wiley.com/hub/journal/14401703/homepage/forauthors#licensing"
"112","1939-9170","Ecology","John Wiley & Sons (Wiley)","https://esajournals.onlinelibrary.wiley.com/journal/19399170","mixed","True","journal homepage","1939-9170","0012-9658","['EN']","","False","39","['ecosystems', 'paleoecology', 'evolutionary ecology', 'population ecology', 'physiological ecology', 'community ecology', 'biogeochemistry']","['Ecology']","[{'code': 'QH540-549.5', 'scheme': 'LCC', 'term': 'Ecology'}]","John Wiley & Sons (Wiley)","GB","Ecological Society of America","US","['Anonymous peer review']","https://esajournals.onlinelibrary.wiley.com/hub/journal/19399170/author-guidelines#peer-review-process","https://esajournals.onlinelibrary.wiley.com/hub/journal/19399170/editorial-board/editorial-board","['CC BY', 'CC BY-NC', 'CC BY-NC-ND', 'Restricted Access']","True","[{'price': 3480, 'currency': 'EUR'}, {'price': 4170, 'currency': 'USD'}, {'price': 2780, 'currency': 'GBP'}]","https://esajournals.onlinelibrary.wiley.com/hub/journal/19399170/open-access","True","","","","","","['DOI']","","","","","","","","","","https://esajournals.onlinelibrary.wiley.com/journal/19399170","https://esajournals.onlinelibrary.wiley.com/hub/journal/19399170/aims-and-scope/read-full-aims-and-scope","https://esajournals.onlinelibrary.wiley.com/hub/journal/19399170/open-access","https://esajournals.onlinelibrary.wiley.com/hub/journal/19399170/author-guidelines","https://esajournals.onlinelibrary.wiley.com/hub/journal/19399170/open-access"
"113","2639-5916","Ecosystems and People","Taylor & Francis","https://www.tandfonline.com/journals/tbsm22","mixed","True","doaj.org","2639-5916","2639-5908","['EN']","2019","True","42","['biodiversity', 'quality of life', 'sustainability', 'ecosystems']","['Human ecology. Anthropogeography', 'Environmental sciences']","[{'code': 'GF1-900', 'scheme': 'LCC', 'term': 'Human ecology. Anthropogeography'}, {'code': 'GE1-350', 'scheme': 'LCC', 'term': 'Environmental sciences'}]","Taylor & Francis Group","GB","None","None","['Double anonymous peer review']","https://www.tandfonline.com/action/journalInformation?journalCode=tbsm22","https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=TBSM","['CC BY', 'CC BY-NC']","True","[{'price': 1615, 'currency': 'EUR'}, {'price': 1680, 'currency': 'USD'}, {'price': 1344, 'currency': 'GBP'}]","https://www.tandfonline.com/action/authorSubmission?journalCode=TBSM&page=instructions","False","True","https://authorservices.taylorandfrancis.com/publishing-open-access/#Discounts","True","['CLOCKSS', 'LOCKSS', 'Portico']","https://librarianresources.taylorandfrancis.com/product-info/journals/title-by-title/","['DOI']","True","https://www.tandfonline.com/action/authorSubmission?journalCode=TBSM&page=instructions","False","https://authorservices.taylorandfrancis.com/publishing-your-research/moving-through-production/copyright-for-journal-authors/","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/41978","['Embed']","https://www.tandfonline.com/action/showCopyRight?scroll=top&doi=10.1080%2F26395916.2019.1628105","https://www.tandfonline.com/journals/tbsm","https://www.tandfonline.com/action/journalInformation?show=aimsScope&journalCode=TBSM","https://www.tandfonline.com/action/authorSubmission?journalCode=TBSM&page=instructions","https://www.tandfonline.com/action/authorSubmission?journalCode=TBSM&page=instructions","https://authorservices.taylorandfrancis.com/copyright-and-you/"
"114","2050-084X","eLife","eLife Sciences Publications","https://elifesciences.org/","mixed","True","doaj.org","2050-084X","None","['EN']","2013","True","29","['biomedicine', 'life sciences']","['Medicine', 'Science', 'Biology (General)']","[{'code': 'R', 'scheme': 'LCC', 'term': 'Medicine'}, {'code': 'Q', 'scheme': 'LCC', 'term': 'Science'}, {'code': 'QH301-705.5', 'scheme': 'LCC', 'term': 'Biology (General)'}]","eLife Sciences Publications Ltd","GB","None","None","['Anonymous peer review']","https://elife-rp.msubmit.net/cgi-bin/main.plex?form_type=display_rev_instructions#policies","https://elifesciences.org/about/people","['CC BY', 'CC0']","True","[{'price': 3000, 'currency': 'USD'}]","https://elife-rp.msubmit.net/html/elife-rp_author_instructions.html#fees","False","True","https://elife-rp.msubmit.net/html/elife-rp_author_instructions.html#fees","True","['CLOCKSS', 'LOCKSS', 'PMC']","https://portal.issn.org/resource/ISSN/2050-084X","['DOI']","True","https://elife-rp.msubmit.net/html/elife-rp_author_instructions.html#policies","True","https://elife-rp.msubmit.net/html/elife-rp_author_instructions.html#policies","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/24404","['Embed']","https://elifesciences.org/articles/73155","https://elifesciences.org","https://elifesciences.org/about/aims-scope","https://elifesciences.org/terms","https://elife-rp.msubmit.net/html/elife-rp_author_instructions.html","https://elife-rp.msubmit.net/html/elife-rp_author_instructions.html#policies"
"115","2041-9139","EvoDevo","BioMed Central (Springer Nature)","https://evodevojournal.biomedcentral.com/","mixed","True","doaj.org","2041-9139","None","['EN']","2010","True","11","['morphological evolution', 'phylogenetics']","['Evolution']","[{'code': 'QH359-425', 'scheme': 'LCC', 'term': 'Evolution'}]","BMC","GB","None","None","['Anonymous peer review']","https://evodevojournal.biomedcentral.com/about","https://evodevojournal.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 1990, 'currency': 'GBP'}, {'price': 2690, 'currency': 'USD'}, {'price': 2290, 'currency': 'EUR'}]","https://link.springer.com/journal/13227/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies","False","https://evodevojournal.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/2575","['Embed']","https://evodevojournal.biomedcentral.com/articles/10.1186/s13227-016-0053-7","https://evodevojournal.biomedcentral.com","https://evodevojournal.biomedcentral.com/about","https://evodevojournal.biomedcentral.com/about","https://evodevojournal.biomedcentral.com/submission-guidelines","https://evodevojournal.biomedcentral.com/submission-guidelines/copyright"
"116","2046-1402","F1000Research","F1000Research","https://f1000research.com/","mixed","True","doaj.org","2046-1402","None","['EN']","2012","True","1","['life sciences', 'physical sciences', 'medicine', 'engineering', 'social sciences', 'humanities']","['Medicine', 'Science']","[{'code': 'R', 'scheme': 'LCC', 'term': 'Medicine'}, {'code': 'Q', 'scheme': 'LCC', 'term': 'Science'}]","F1000 Research Ltd","GB","None","None","['Post-publication peer review', 'Open peer review']","https://f1000research.com/about","https://f1000research.com/advisors","['CC BY']","True","[{'price': 1758, 'currency': 'USD'}]","https://f1000research.com/for-authors/article-processing-charges","False","True","https://f1000research.com/for-authors/article-processing-charges","True","['PMC', 'Portico', 'Scholars Portal']","https://f1000research.com/about/policies","['DOI']","True","https://f1000research.com/about/policies","True","https://f1000research.com/about","True","['Open Policy Finder']","None","['Embed']","https://f1000research.com/articles/4-32/v2","https://f1000research.com","https://f1000research.com/about","https://f1000research.com/about","https://f1000research.com/for-authors/publish-your-research","https://f1000research.com/about"
"117","2197-5620","Forest Ecosystems","Elsevier","https://www.sciencedirect.com/journal/forest-ecosystems","mixed","True","doaj.org","2197-5620","2095-6355","['EN']","2014","True","12","['forest structure', 'forest dynamics', 'biodiversity', 'forest ecology', 'forest modeling', 'carbon cycling']","['Ecology']","[{'code': 'QH540-549.5', 'scheme': 'LCC', 'term': 'Ecology'}]","KeAi Communications Co., Ltd.","CN","Beijing Forestry University","CN","['Double anonymous peer review']","https://www.keaipublishing.com/en/journals/forest-ecosystems/guide-for-authors/#16","https://www.keaipublishing.com/en/journals/forest-ecosystems/editorial-board/","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2000, 'currency': 'USD'}]","https://www.keaipublishing.com/en/journals/forest-ecosystems/open-access-journal/","False","True","https://www.keaipublishing.com/en/journals/forest-ecosystems/open-access-journal/","True","['CLOCKSS', 'Portico']","https://www.keaipublishing.com/en/authors-and-editors/sciencedirect/","['DOI']","True","https://www.keaipublishing.com/en/journals/forest-ecosystems/guide-for-authors/#6","True","https://www.keaipublishing.com/en/journals/forest-ecosystems/open-access-journal/","False","[]","None","['Embed']","https://www.sciencedirect.com/science/article/pii/S2197562022000161","https://www.keaipublishing.com/en/journals/forest-ecosystems/","https://www.keaipublishing.com/en/journals/forest-ecosystems/","https://www.keaipublishing.com/en/journals/forest-ecosystems/open-access-journal/","https://www.keaipublishing.com/en/journals/forest-ecosystems/guide-for-authors/","https://www.keaipublishing.com/en/journals/forest-ecosystems/open-access-journal/"
"118","2312-6604","Freshwater Metadata Journal","University of Natural Resources and Life Sciences Vienna","http://data.freshwaterbiodiversity.eu/fmj/","pure","True","journal homepage, ISSN Portal, Wikidata","2312-6604","","['EN']","2014","True","","['freshwater', 'metadata', 'biodiversity', 'freshwater ecosystems']","['Freshwater biology', 'Ecology']","[{'code': 'QH96', 'scheme': 'LCC', 'term': 'Freshwater biology'}, {'code': 'QH540-549.5', 'scheme': 'LCC', 'term': 'Ecology'}]","University of Natural Resources and Life Sciences Vienna (BOKU)","AT","University of Natural Resources and Life Sciences Vienna (BOKU),  Royal Belgian Institute of Natural Sciences (RBINS)","AT","['Editorial peer review']","http://data.freshwaterbiodiversity.eu/fmj/information.html#board","http://data.freshwaterbiodiversity.eu/fmj/information.html#board","['CC BY']","False","","","False","","","","","","['DOI']","","","True","http://data.freshwaterbiodiversity.eu/fmj/information.html#aims","","","","","","http://data.freshwaterbiodiversity.eu/fmj/","http://data.freshwaterbiodiversity.eu/fmj/information.html#aims","http://data.freshwaterbiodiversity.eu/fmj/information.html#aims","http://data.freshwaterbiodiversity.eu/fmj/information.html#guidelines","https://creativecommons.org/licenses/by/4.0/"
"42","2296-7745","Frontiers in Marine Science","Frontiers","https://www.frontiersin.org/journals/marine-science","mixed","True","doaj.org","2296-7745","None","['EN']","2014","True","14","['marine biology', 'oceanography', 'aquatic', 'ecology', 'conservation']","['Science', 'General. Including nature conservation, geographical distribution']","[{'code': 'Q', 'scheme': 'LCC', 'term': 'Science'}, {'code': 'QH1-199.5', 'scheme': 'LCC', 'term': 'General. Including nature conservation, geographical distribution'}]","Frontiers Media S.A.","CH","None","None","['Anonymous peer review']","https://www.frontiersin.org/about/peer-review","https://www.frontiersin.org/journals/marine-science/editors","['CC BY']","True","[{'price': 3150, 'currency': 'CHF'}]","https://www.frontiersin.org/journals/marine-science/for-authors/publishing-fees","False","True","https://www.frontiersin.org/journals/marine-science/for-authors/publishing-fees","True","['CLOCKSS']","https://www.frontiersin.org/about/collaborators","['DOI']","True","https://www.frontiersin.org/guidelines/policies-and-publication-ethics#research-integrity-how-to-reuse-text","True","https://www.frontiersin.org/journals/marine-science/about#copyright-statement","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/26075","['Embed']","https://www.frontiersin.org/articles/10.3389/fmars.2019.00344/full","https://www.frontiersin.org/journals/marine-science","https://www.frontiersin.org/journals/marine-science/about#about-scope","https://www.frontiersin.org/journals/marine-science/about#about-open","https://www.frontiersin.org/journals/marine-science/for-authors/author-guidelines","https://www.frontiersin.org/journals/marine-science/about#about-open"
"38","2572-4754","Gates Open Research","F1000Research","https://gatesopenresearch.org/","mixed","True","doaj.org","2572-4754","None","['EN']","2017","True","2","['translational research', 'clinical research', 'clinical trials']","['Medicine']","[{'code': 'R', 'scheme': 'LCC', 'term': 'Medicine'}]","F1000 Research Ltd","GB","Bill and Melinda Gates Foundation","None","['Open peer review']","https://gatesopenresearch.org/about/policies#post-pub-peer-review","https://gatesopenresearch.org/advisors","['CC BY']","True","[{'price': 1242, 'currency': 'USD'}]","https://gatesopenresearch.org/for-authors/article-processing-charges","False","True","https://gatesopenresearch.org/for-authors/article-processing-charges","True","['PMC', 'Portico']","https://gatesopenresearch.org/about/policies#permcontent","['DOI']","True","https://gatesopenresearch.org/about/policies#originality","True","https://gatesopenresearch.org/about/policies#licenses","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/33100","['Embed']","https://gatesopenresearch.org/articles/1-1","https://gatesopenresearch.org/","https://gatesopenresearch.org/about","https://gatesopenresearch.org/about/policies#licenses","https://gatesopenresearch.org/for-authors/article-guidelines","https://gatesopenresearch.org/about/policies#licenses"
"119","1756-994X","Genome Medicine","BioMed Central (Springer Nature)","https://genomemedicine.biomedcentral.com/","mixed","True","doaj.org","1756-994X","None","['EN']","2009","True","10","['genetics', 'genomics', 'multi-omics', 'precision medicine', 'systems medicine']","['Medicine', 'Genetics']","[{'code': 'R', 'scheme': 'LCC', 'term': 'Medicine'}, {'code': 'QH426-470', 'scheme': 'LCC', 'term': 'Genetics'}]","BMC","GB","None","None","['Anonymous peer review']","https://genomemedicine.biomedcentral.com/about","https://genomemedicine.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 4490, 'currency': 'EUR'}, {'price': 5490, 'currency': 'USD'}, {'price': 3690, 'currency': 'GBP'}]","https://link.springer.com/journal/13073/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies","False","https://genomemedicine.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2583?from=single_hit","['Embed']","https://genomemedicine.biomedcentral.com/articles/10.1186/s13073-018-0589-3","https://genomemedicine.biomedcentral.com/","https://genomemedicine.biomedcentral.com/about","https://genomemedicine.biomedcentral.com/about","https://genomemedicine.biomedcentral.com/submission-guidelines","https://genomemedicine.biomedcentral.com/submission-guidelines/copyright"
"120","2049-6060","Geoscience Data Journal","Blackwell Publishing (Wiley)","https://rmets.onlinelibrary.wiley.com/journal/20496060","pure","True","doaj.org","2049-6060","None","['EN']","2014","True","4","['geosciences', 'climate', 'oceanography', 'atmospheric chemistry', 'cryosphere', 'biosphere']","['Meteorology. Climatology', 'Geology']","[{'code': 'QC851-999', 'scheme': 'LCC', 'term': 'Meteorology. Climatology'}, {'code': 'QE1-996.5', 'scheme': 'LCC', 'term': 'Geology'}]","Wiley","GB","Royal Meteorological Society","GB","['Peer review']","https://rmets.onlinelibrary.wiley.com/hub/journal/20496060/guidelines-for-reviewers","https://rmets.onlinelibrary.wiley.com/hub/journal/20496060/editorial-board/editorial-board","['CC BY']","True","[{'price': 2520, 'currency': 'USD'}, {'price': 1680, 'currency': 'GBP'}, {'price': 2040, 'currency': 'EUR'}]","https://rmets.onlinelibrary.wiley.com/hub/journal/20496060/article-publication-charge","False","True","https://authorservices.wiley.com/open-research/open-access/for-authors/waivers-and-discounts.html","True","['CLOCKSS', 'Portico']","https://onlinelibrary.wiley.com/library-info/resources/preservation","['DOI']","True","https://rmets.onlinelibrary.wiley.com/hub/journal/20496060/about/author-guidelines","True","https://authors.wiley.com/author-resources/Journal-Authors/licensing/licensing-info-faqs.html","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/23146","['Embed']","https://rmets.onlinelibrary.wiley.com/doi/10.1002/gdj3.103","https://rmets.onlinelibrary.wiley.com/journal/20496060","https://rmets.onlinelibrary.wiley.com/hub/journal/20496060/aims-and-scope/read-full-aims-and-scope","https://rmets.onlinelibrary.wiley.com/hub/journal/20496060/about/open-access-license-and-copyright","https://rmets.onlinelibrary.wiley.com/hub/journal/20496060/about/author-guidelines","https://rmets.onlinelibrary.wiley.com/hub/journal/20496060/about/open-access-license-and-copyright"
"121","1991-9603","Geoscientific Model Development","Copernicus","https://www.geoscientific-model-development.net/","pure","True","doaj.org","1991-9603","1991-959X","['EN']","2008","True","14","['numerical models of the earth system', 'description of the earth system', 'climate and earth system modelling', 'earth and space science informatics', 'atmospheric sciences', 'biogeosciences']","['Geology']","[{'code': 'QE1-996.5', 'scheme': 'LCC', 'term': 'Geology'}]","Copernicus Publications","DE","European Geosciences Union (EGU)","None","['Open peer review']","https://www.geoscientific-model-development.net/peer-review_process/interactive_review_process.html","https://www.geoscientific-model-development.net/editorial_board.html","['CC BY']","True","[{'price': 1980, 'currency': 'EUR'}]","https://www.geoscientific-model-development.net/about/article_processing_charges.html","False","True","https://www.geoscientific-model-development.net/about/financial_support.html","True","['CLOCKSS', 'Portico']","https://portal.issn.org/resource/ISSN/1991-9603","['DOI']","True","https://www.geoscientific-model-development.net/policies/publication_ethics.html","True","https://www.geoscientific-model-development.net/policies/licence_and_copyright.html","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/827","['Embed']","http://www.geosci-model-dev.net/8/431/2015/gmd-8-431-2015.xml","https://www.geoscientific-model-development.net/","https://www.geoscientific-model-development.net/about/aims_and_scope.html","https://www.geoscientific-model-development.net/home.html","https://www.geoscientific-model-development.net/submission.html","https://www.geoscientific-model-development.net/policies/licence_and_copyright.html"
"37","2709-4715","Gigabyte","BGI and Oxford University Press","https://gigabytejournal.com/","pure","True","doaj.org","2709-4715","None","['EN']","2020","True","5","['computer science', 'omics', 'software tools', 'computational methods', 'datasets']","['Electronic computers. Computer science']","[{'code': 'QA75.5-76.95', 'scheme': 'LCC', 'term': 'Electronic computers. Computer science'}]","GigaScience Press","HK","BGI Hong Kong","None","['Open peer review']","https://gigabytejournal.com/reviewer-information","https://gigabytejournal.com/editorial-board","['CC BY']","True","[{'price': 485, 'currency': 'USD'}]","https://gigabytejournal.com/open-access-and-apc","False","True","https://gigabytejournal.com/open-access-and-apc","True","['CLOCKSS', 'PMC']","https://gigabytejournal.com/about","['DOI']","True","https://gigabytejournal.com/editorial-policies#misconduct","True","https://gigabytejournal.com/open-access-and-apc","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/37945","['Embed']","https://gigabytejournal.com/articles/7","https://gigabytejournal.com/","https://gigabytejournal.com/about","https://gigabytejournal.com/open-access-and-apc","https://gigabytejournal.com/information-for-authors","https://gigabytejournal.com/open-access-and-apc"
"122","2047-217X","GigaScience","Oxford University Press","https://academic.oup.com/gigascience","mixed","True","doaj.org","2047-217X","None","['EN']","2012","True","29","['open data', 'big data', 'life sciences', 'biomedicine']","['Computer applications to medicine. Medical informatics']","[{'code': 'R858-859.7', 'scheme': 'LCC', 'term': 'Computer applications to medicine. Medical informatics'}]","Oxford University Press","GB","Beijing Genomics Institute","CN","['Open peer review']","https://academic.oup.com/gigascience/pages/reviewer_guidelines","https://academic.oup.com/gigascience/pages/Editorial_Board","['CC BY']","True","[{'price': 2638, 'currency': 'USD'}]","https://academic.oup.com/gigascience/pages/charges_licensing_and_self_archiving","False","True","https://academic.oup.com/pages/open-research/open-access/charges-licences-and-self-archiving/apc-waiver-policy","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://www.ncbi.nlm.nih.gov/pmc/journals/2056/","['DOI']","True","https://academic.oup.com/gigascience/pages/editorial_policies_and_reporting_standards#Misconduct","False","https://academic.oup.com/pages/open-research/open-access/charges-licences-and-self-archiving","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/23400","['Embed']","https://academic.oup.com/gigascience/article/5/1/1/2756882/Comparative-optical-genome-analysis-of-two","https://academic.oup.com/gigascience","https://academic.oup.com/gigascience/pages/About","https://academic.oup.com/gigascience/pages/charges_licensing_and_self_archiving","https://academic.oup.com/gigascience/pages/instructions_to_authors","https://academic.oup.com/gigascience/pages/charges_licensing_and_self_archiving"
